"Syrian ‘Refugee’ Breaks Female 7th Grade Teacher’s Jaw as She Searches Him for Knife"	35
"That was fast! Joe Biden steps on multiple rakes right out of the gate with this HIGHLY problematic take on America"	29
"The Dangerous Folly of Donald Trump’s Infatuation with Kim Jong-un"	20
"The Media Are Lying To You About Georgia's Pro-Life 'Heartbeat Bill.' Here's The Truth."	28
"The Media Is Missing the Real Story of Trump’s Racism"	-19
"The US Has Some of the Worst Gun Violence in the World. Amnesty International Wants the Government to Give Reparations to Victims."	-24
"There’s been a run on red neckties at the Trump Store"	-5
"Tiger's back on top — boosting brands and his bottom line"	-3
"Trump says Russia would 'much rather' have Clinton as president"	9
"Trump will have to defend his disastrous failures"	-10
"Trump's Detention of Children Is a National Disgrace"	-21
"‘Evil has no limit’: Blue-checked UK journo’s case for more abortions is ‘truly disgusting’"	29
"Barclays vows to hit targets after ‘challenging’ quarter"	-3
"Connecticut House sends nation's most generous family leave policy to governor"	9
"Doctor Fined $100,000 for ‘Anti-Vax’ Social Media Posts"	44
"Donald Trump Announces Effort to Improve Private Expansion of 5G: 'America Must Win'"	-15
"HAMMER: Trump Would Be Right To Fully Shut Down The U.S.-Mexico Border"	28
"I Don’t Care. I Love My Phone."	-5
"Iran Seizes Foreign Oil Tanker With Crew Of 12, State TV Says"	-20
"Rabalais: As expectations shift for LSU football, Tigers continue to 'block out the noise'"	-23
"Together on the front lines: How the US and UN are promoting stability in Lebanon"	
"Venezuela's Guaidó promises to persevere despite crackdown"	0
"'That's horses**t!' — Democratic candidate responds to being disqualified from DNC debates"	27
"'The builders don't care': Dhaka reels from another deadly blaze"	-6
"3 Common Arguments For Overlooking Illegal Immigration That Don’t Hold Water"	27
"A Breakthrough in the Mystery of Why Women Get So Many Autoimmune Diseases"	-15
"A traffic stop turned into a police chase when a 65-year-old woman refused to sign for an $80 ticket"	27
"AMD's stock extends slide, tumbles 9.8% after Q2 results"	5
"Black Hole Given the Hawaiian Name ‘Powehi.’ Here’s What That Means"	-1
"Bolton Slams ‘Reprehensible’ NYT North Korea Deal Article, Says There Should Be ‘Consequences’"	24
"Charlottesville white supremacist gets second life sentence, plus 419 years"	-6
"Claiming Racism, Illinois Democrat Cancels Local Civil War Re-Enactment"	27
"Common Slams U.S. Women's Soccer Critics: 'The Whole Country Has Been Sexist'"	-15
"Cory Booker Blames His Testosterone For Wanting To Punch Trump"	27
"Dem rep’s House speech: I’m tired of hearing about abortion from “sex-starved males on this floor”"	
"Dem senators slam Ratcliffe's nomination for intel chief"	-3
"Democratic congressman believes 'the greatest threat to the Second Amendment is to do nothing'"	27
"Democrats Blast Biden For Recalling 'Civil' Relationship With Segregationists"	-5
"Donald Trump Is Mad at the European Central Bank"	-24
"Donald Trump goes berserk about everyone and everything as the impeachment process against him finally begins"	-34
"Elizabeth Warren schools Mitch McConnell on the Constitution by reading directly from Mueller report on the Senate floor"	-23
"Federal Reserve Chairman Jerome Powell isn’t taking any of Donald Trump’s crap"	-34
"Female Reporter Assaulted By ANTIFA Exposes Charlottesville"	44
"Former MLB Pitcher Aubrey Huff to Athletes, ESPN: 'Leave Politics Out of Sports!'"	-15
"Georgia governor dismisses Hollywood threats on eve of pro-life 'heartbeat' bill signing"	27
"Hillary Clinton Says Election Was ‘Stolen’ From Her"	-15
"House voting on contempt for both Barr and McGahn, changing rules to enforce subpoenas"	44
"Hunter Biden Reacts to Helicopter Over His Home: 'F*ck you, Mr. President!"	-15
"If Comey Is Not Lying Then He Just Outed Australians for Using Mifsud to Entrap Papadopoulos"	35
"If We Cancel Kate Smith, We Must Cancel The New York Yankees"	27
"Iran President Threatens To Shoot Down More American Drones"	28
"Islamic State leader: Sri Lanka attack was revenge for Syria"	0
"James Gill: Salon crash latest example of why New Orleans police can't always give chase to criminals"	-23
"Joe Biden opposes federal funding for abortion services, provoking outrage from activist organizations"	27
"Joe Sanberg Dares Trump to Call Him a Socialist"	-15
"Judge Napolitano says Americans should be troubled by 'amoral, deceptive' Trump exposed in Mueller report"	27
"Kamala Harris condemns Trump for ‘vile, ignorant, shallow, and hateful’ remarks by echoing them herself"	29
"Labour MPs warn anti-Semitism is becoming 'normal' in the party"	13
"Let’s end this media charade about Trump"	-23
"Loretta Lynch: I never told Comey to call the Clinton investigation a ‘matter’"	
"Man Freaks Out in Bagel Shop Because Women on Dating Sites Don’t Like Short Guys"	-10
"Man Sues Parents For Trashing His Porn Collection"	28
"Man charged with 64 felony counts after 1,000 guns seized at Bel-Air mansion"	-6
"Masked Antifa Terrorists Get Tossed to the Ground as They Try to Push Past Police Line Near White House"	35
"Mic DROP! Dana Loesch has a super inconvenient question for Lefties accusing Tulsi Gabbard of being a Russian puppet"	29
"Military Duped Into Buying Fake, Chinese-Made Military Gear"	-28
"Mollie Hemingway has the ‘good news for Ralph Northam’ after his ‘absurd statement’ about investigation of old yearbook"	29
"Mueller’s Willing to Testify, but Trump DOJ Is Holding It Up: Dems"	-21
"NC GOP Candidate Likened Repealing LGBTQ Protections To Rescuing Jews During WWII"	-13
"NYPD investigating Megan Rapinoe posters vandalized with homophobic slurs"	9
"Not a ‘Racist Bone in My Body’ Says Trump, as Pelosi Urges House to Condemn"	-15
"OH PLEASE: Brian Stelter Lamely Denies CNN Aims Daily to Make Viewers 'Pissed'"	
"Owners of Noah’s Ark Replica Sue Insurers Over Rain Damage"	-21
"POLL: Majority Of Americans Oppose Reparations Despite Democratic Focus On The Issue"	28
"Pelosi hits back at Trump's attacks on Cummings, calls Kushner a 'slumlord'"	9
"Poles Protest US Push For Holocaust Reparations"	24
"Pompeo Warns Russia That U.S. Won’t Tolerate Election Interference"	20
"Priest stole more than $95,000 from offerings in Northern California, diocese says"	-6
"Progressives Want Democratic Party To Purge Remaining Pro-Lifers"	28
"Racist texts from border agent accused of hitting migrant with truck revealed"	18
"Rod Rosenstein reveals damaging info about Obama admin's handling of Russia probe — then targets media, Comey"	27
"Rosengren says decline in U.S.10-year yield due to weakness of trading partners"	5
"Schiff Threatens To Subpoena FBI On Russian Election Meddling Investigation"	-13
"School worker resigns after telling black students they're lucky they weren't 'picking cotton'"	9
"Sen. Ron Wyden Demands Answers From DHS and Private Intel Firm Over Spying on Anti-Trump Immigration Protests"	-23
"Sen. Steve Daines Proposes Resolution Condemning ‘Disastrous Policies’ Of Socialism"	27
"Senators and State Department at Each Other’s Throats"	-21
"Someone Yet Again Trying to Vanish Post Criticizing New Britain (Conn.) Volunteer Commissioner Ken Haas"	18
"Stacey Abrams advisor: It’s “exploitative” of Biden to talk her up as VP when he didn’t back her in the Georgia primary"	
"Still SO MAD! Hillary’s tweet nagging Hasbro to remove certain ‘Trump words’ from Scrabble app BACKFIRES in a BIGLY way"	29
"Swedish Vegans on Trial for Starving Two-Year-Old Daughter"	34
"Ten U.S. states sue to stop Sprint-T-Mobile deal, saying consumers will be hurt"	28
"Tensions worsen between LAPD and ICE over Trump immigration raids"	-6
"The Coolest, Sickest, Hottest New Shoes"	-9
"The Detroit Trump diss track: Debating Democrats blister the president"	
"The European Union Is an Antidemocratic Disgrace"	-28
"The Evelyn Waugh-Loving Band That Rebelled Against Rebellion"	28
"The Memo: Dems debate Trump response – 'Being righteous and losing sucks'"	9
"The Rape Culture That Fueled Steubenville Still Thrives Online. Here’s Why That Matters."	-21
"The Village Where Every Cop Has Been Convicted of Domestic Violence"	-5
"They Worked in Sweltering Heat for Exxon, Shell, and Walmart. They Didn’t Get Paid a Dime."	-24
"Things just took an ugly turn in Donald Trump Jr subpoena battle"	-34
"Trump Asserts Executive Privilege to Block Release of Full Mueller Report"	-24
"Trump Is Upset James Woods, Paul Watson Deplatformed"	
"Trump Thinks His Critics Are Traitors, and They Sling the Charge Back at Him"	18
"Trump blasts Rashida Tlaib for comments on Israel, Holocaust"	-3
"Trump calls Robert Mueller’s probe an ‘attempted coup’"	18
"Trump facing ‘psychic collapse’ after Mueller’s report puts more pressure on his unstable mind: Psychoanalyst"	-23
"Trump heckled by Virginia delegate while discussing ‘horrors of slavery’"	18
"Trump rattles saber at China ahead of make-or-break trade talks"	28
"Trump slams Mexico, Democrats over spike in asylum seekers at border"	18
"Trump steps up attacks on progressive congresswomen, says they 'hate our country' and Israel"	-3
"Trump: 'Hoax' Mueller Probe 'Should Never Be Allowed To Happen To Another President'"	-13
"Trump’s Death Penalty Obsession Won’t Stem the Tide Against Executions"	-21
"U.S. Threatens To Veto UN Resolution Aimed At Supporting Survivors Of Rape During War"	-20
"U.S. blames Iran for 'blatant assault' on oil tankers in Gulf of Oman"	-3
"UK braves US ire with tax on tech companies"	-3
"US diplomat Pompeo comes to Europe with a tough Iran message"	20
"Voting Rights Roundup: Supreme Court deals landmark defeat to foes of partisan gerrymandering"	44
"Vox Reporter Called Out For Posting Express Lie About Trump’s 9/11 Comments"	28
"WATCH -- Jerry Nadler: William Barr in 'Defiance' of Democrats' Subpoena of Mueller Report"	-15
"Wayfair workers walk out to protest furniture sale to migrant detention center"	-3
"William Barr Is a Crook Taking Corrupt Actions"	
"‘Obliteration like you’ve never seen before’: Trump threatens Iran in NBC interview"	-23
"A Brief History of the Movie-Summarizing End-Credits Rap"	-21
"A Political Scientist Defends White Identity Politics"	-9
"AOC Attacks Female WashPost Reporters, Defends Warren Over Her Legal Career"	
"Abortion Advocates Are Losing. Don’t Give Them A Lifeline"	27
"Alabama Legislature Passes Bill Requiring Chemical Castration For Child Sex Offenders"	28
"Bernie Is the Best Candidate on Palestine"	-28
"Beto Slams Warren’s ‘Mistaken’ Call to Decriminalize Border Crossings"	20
"CBS Misleads, Claims DHS Is Not Overwhelmed at the Border"	
"Cassidy, Sinema Release Family Leave Plan"	24
"Dem. Rep. Scolds Pence for ‘Inciting Violence’ in Venezuela"	20
"Democrats introduce bill to reverse Trump's Muslim ban"	44
"Denver hospital saw three times more marijuana-related ER visits after legalization"	9
"Donald Trump campaign’s latest unofficial surrogate is an alleged murderer"	-34
"Donald Trump’s formal “rebuttal” to the Mueller report is as ridiculous as we knew it would be"	-34
"Donald Trump’s impeachment turns crucial corner"	-34
"Even Fox News Isn’t Buying Trump’s “No Obstruction” Lie About the Mueller Report"	-24
"Everything We Know About the 2019 iPhone"	-21
"First Photographs From Inside Fire-Ravaged Notre Dame Reveal Heartbreak And Hope"	-20
"For All Its Flaws, ‘Shazam’ Beats ‘Captain Marvel.’ Here’s Why"	27
"Harry and Meghan Introduce Their Son, a Royal Named Archie"	-9
"Here’s how economists are blocking progress on climate change"	-23
"Hillary joins Twitter forces with AOC in effort to throw shade at Trump admin (and sparks 1 awkward question)"	29
"Hillary: There’s a classic pattern to fascism and we’re seeing some of it play out right now"	
"House Fails To Override Trump's Veto Of His Border Wall Emergency Declaration"	-13
"Inside the Bizarre Movie Mel Gibson Doesn’t Want You to See"	-21
"Iranian metalheads avoid prison, commence rocking Norway"	-5
"Karen Pence insists Pete Buttigieg misunderstands her family's religious beliefs"	27
"Laura Ingraham Is Upset Paul Nehlen Is Censored On Social Media. Here's Who He Is"	-13
"MSNBC’s Mitchell: None of Trump’s Targets Are Socialists"	24
"Moore Is Done With CNN, Says It Gave Him The Political Equivalent Of 'Salmonella'"	-13
"Mueller to Congress: I’ll pass on being politicized, thanks just the same"	
"Myanmar holds repatriation talks with refugees"	0
"Natural History Museum May Still Host Gala For Brazil Leader Who Stripped Amazon Protections"	-20
"Ocasio-Cortez Blames Anonymous Staffer for Widely-Mocked Green New Deal FAQ Rollout"	24
"Peterloo Is a Hard Movie to Like"	-28
"Pound at 2-yr low as fears grow over no-deal Brexit"	-3
"Private Investigator Says He Shared Two Epstein Female Fixer Names with Feds"	-21
"Ralph Nader: We know exactly who gave us Trump"	-23
"Ross Perot donated to Trump’s re-election campaign before death: report"	44
"Select/nonselect discussions, bass fishing trial approval highlight LHSAA meeting"	-23
"The First Democratic Debate Failed The Planet"	-19
"The Only Thing Worse Than a ‘Mad’ Daenerys"	-15
"The Troubling Legacy of Martin Luther King"	
"Trump Health Care Strategy: Pretend to Have a Plan"	-24
"Trump Says Political Correctness Caused Kentucky Derby Upset"	-21
"Trump to Boeing: If you want some branding advice …"	
"Trump’s latest China tariff threat is just bluster"	-3
"Twice failed presidential candidate Hillary Clinton tells Dems how they should campaign to beat Trump"	27
"Viral Video Of Pope Francis Rejecting Kisses From The Faithful Raises Questions"	24
"Warren, Castro support author of op-ed accusing Biden of inappropriate contact"	9
"Washington Splurges Today, Promises to Repent Tomorrow"	
"We Hear You: When Transgender Athletes Crush the Girls"	-15
"We Need a New Patriotism, One That Embraces Dissent"	28
"We Should Repeal The Death Penalty, But Not For The Reasons You Think"	27
"Wow: CNN's Tapper Actually Questions Cory Booker on Effectiveness of His Gun Control Plan"	
"‘Anti-semitic rhetoric’ at Duke-UNC event prompts Rep. Holding to ask for federal probe"	
"16-Year-Old Girl Faces Child-Porn Charges for Making Video of Herself"	20
"A growing number of pregnant women are using marijuana"	-3
"AG Barr Orders First Federal Executions Since 2003. Here Are The First 5 People In Line."	28
"Bernie Sanders Blasts Greed, Yet Owns Swanky Vacation Home"	44
"Biden Says Trump’s Iran Strategy Is A ‘Self-Inflicted Disaster’"	24
"Donald Trump Is the Racist We Thought He Was"	
"Donald Trump’s Unprecedented Assault on the Power of Congress"	-9
"Downright PATHETIC! Ben Shapiro makes a complete fool of Jeffrey Toobin for pushing THIS from Michael Cohen to own Trump"	29
"First Facebook Censored Pro-Life Content. Now A Top Exec Donated A Million Bucks To Abortion Factory"	27
"Former Students Recall Jeffrey Epstein Paid Particular Attention to Teenage Girls"	-21
"In Pakistan, Woman Says Husband Beat Her And Shaved Her Head For Refusing To Dance"	-5
"Joe Biden Did Not Speak to Heather Heyer’s Mother Before ‘Capitalizing’ on Her Daughter’s Death"	35
"Laura Ingraham thinks a mass shooter-praising anti-Semite is being ‘censored’"	-13
"Obama: Reject language from leaders that ‘normalizes racist sentiments’"	28
"Pope Condemns Sri Lanka Easter Attacks as 'Such Cruel Violence'"	-28
"Thanks, Mr. President, for making D.C.’s glitziest dinner as dull as it should be"	-10
"The Criminalization of Women’s Bodies Is All About Conservative Male Power"	-19
"The Republicans’ Cynical Strategy to Win the Jewish Vote"	-19
"With his North Korea trip, Trump revealed the US government is a one-man operation"	-13
"'Lord Help Us All': Samantha Power's Federal Work Emails Echo Peter Strzok, Lisa Page"	34
"'We're Not Being Paranoid': U.S. Warns Of Spy Dangers Of Chinese-Made Drones"	-5
"2 years after Grenfell, experts warn of high-rise fire risk"	0
"3 mass shootings in less than a week, and Trump gets some blame in Gilroy"	-6
"A Lawsuit Details a Horrific Night of Beatings in a Pennsylvania Jail"	18
"A Nasty Swine Flu in China Means Big Trouble for US Farmers"	-24
"A New Nuclear Arms Race: As NATO Marks 70th Anniversary, Threat of Nuclear Confrontation Grows"	-19
"A key Mueller probe witness was just indicted with new felony sex trafficking charges"	-23
"An alarming kids’ health report shows cities must act now on traffic pollution"	-5
"Anxious and Suspicious, Citizens in Wealthy Countries Want Stronger Safety Nets"	12
"Attorney General Bill Barr is now in possession of the Mueller report — and could send parts of it to Congress this weekend"	-23
"Barack Obama warns against a “circular firing squad” over ideological purity in politics"	-16
"CNN’s Don Lemon: Trump-Era ‘Level of Toxicity,’ and Fears for Safety, Could Force Me to Leave CNN"	-21
"California's coast is disappearing, and the debate over what to do about it is in full swing"	-6
"Climate change worsens plight of endangered right whales"	44
"Donald Trump Concerned About Google and Facebook Digital Monopoly"	-15
"Donald Trump Is Clearly Spooked by Joe Biden"	
"Donald Trump, Iran, and the Gulf of Tonkin Redux"	-23
"Earthquake: 4.1 quake strikes near Ridgecrest"	-6
"Everywhere Is War: The American Threat to Iran, Venezuela, and Women"	-23
"Fearing Populism, France and Germany Flee Into the Past"	9
"For young adults, colorectal cancer is a growing threat. It’s unclear why."	-10
"Forum Reflects On Rising Concerns For Jews Across The World"	27
"Germany Has a Neo-Nazi Terrorism Epidemic"	9
"Here's one reason why Apple and Google could get hurt most by renewed antitrust pressure on big tech (AAPL, GOOG)"	0
"Hiding from ICE raids: 'People are terrified to go out on the streets'"	-6
"Hours After Mass Escape In Mexico, Cuban Migrants Chant For Food, Freedom"	-20
"Huge alligator strolls across South Carolina golf course: He's 'running late for his tee time'"	27
"Hundreds of children in Pakistan have been infected with HIV. Used needles could be to blame."	-10
"In Face of Death Threats, Omar Says We Must Confront White Nationalism"	-24
"Iran Surpasses Nuclear Fuel Stockpile Limit, State Media Reports"	24
"Iran, Afghanistan Ink Pact to Boost Nuke Production"	24
"Kamala Harris Just Said We’re “Probably” Facing a Constitutional Crisis"	-24
"Live Updates: Firefights In Venezuelan Capital As Military Uprising Ensues"	24
"MSNBC Fears Mueller ‘Disappointment,’ Hopes for Trump Takedown"	
"Man nearly killed by frozen body that fell from plane is too traumatized to go home"	18
"Measles cases at second-highest level in US in 25 years"	-6
"Migrant Apprehensions at Border Hit 144K in May, Says CBP"	-15
"Nasdaq reverses direction to drop a point to 7,652"	5
"Netanyahu Orders Continued Pounding In Gaza As 600 Rockets Fired Into Israel"	-5
"Pelosi Bows to Conservatives on Border Funding"	-19
"Poll: Immigration ‘Most Important Problem’ Facing US"	-15
"Pro-Brexit troll threatened to send Tory MP Nicky Morgan to the burns unit"	13
"Russian Police Arrest More Than 1,000 Protesters In Moscow"	-20
"Saudi Arabia Says 2 Oil Tankers Damaged By Sabotage Attacks"	-20
"Saudi Arabia is Losing the War in Yemen"	28
"Search expands for Monrovia woman whose boyfriend allegedly rapped about killing her"	-6
"Senator says he’s looking to put Donald Trump Jr in prison"	-34
"Shooting at San Diego-Area Synagogue Causes Injuries, Man Detained"	-28
"Sri Lankan Gov't Responds to Unprecedented Attacks with Surveillance, Social Media Blackout, Curfew"	-19
"Study: Smoking During Pregnancy Increases Obesity Risk of Baby"	44
"Terrified city workers in Virginia Beach shooting: All you could hear was gunshots"	18
"The Latest: European powers concerned about Iran nuke deal"	0
"The North Pole Continues to Shrink"	-24
"The Rich Are Committing Crimes Against Nature"	-28
"The US War on Immigrants Is a Public Health Crisis"	-24
"The US has started a “new nuclear arms race” since Trump pulled out of the INF treaty"	-5
"Top Iran Commander Invokes 9/11 To Say US Is “Frail”; A “Full Intelligence War” Is On"	44
"Trump Asked If U.S. Is Going To War With Iran. Here's His Response."	28
"Trump's glorified rally is forcing the military to sit down with Republicans, and only Republicans"	44
"U.N. concerned by U.S. curbs on Iranian foreign minister while in New York"	28
"U.S.-Iran Tensions Rise Ahead Of Anniversary Of Deal Pullout"	-20
"US woman kidnapped on Ugandan safari: kidnappers demand $500,000"	-10
"Venezuela's top court targets opposition lawmakers"	0
"Warren and Sanders Refuse to Cozy Up to Wall Street Donors"	-24
"Watch–Ken Cuccinelli: ICE Ready to Deport Approximately 1M Illegal Aliens with Final Deportation Orders"	44
"Water Is Life: Midwestern Floods Threaten Indigenous Communities at Forefront of Climate Crisis"	-19
"William Barr is starting to sound awfully nervous about his failing coverup of the Mueller report"	-34
"With Federal Executions Looming, the Democrats’ Death Penalty Legacy Is Coming Back to Haunt Us"	-23
"With his scandals and subpoenas closing in on him, Donald Trump tries to take the entire country hostage"	-34
"Supergroup Consisting of Da Candy x Justin Prime x Onderkoffer featuring Jackie's Boy & Lil Eddie Releases, ""Fever,"" June 14th, 2019"	0
"5 Years Ago, Trump Said an Ebola Doctor Should “Suffer the Consequences!”"	-24
"5 cool online startups that drop new products every single week of the year"	0
"Activists urging Congress to impeach Trump arrested in Cannon"	
"Alabama governor denies reprieve for condemned killer"	18
"Defend the Post Office, Defend Black Workers"	-28
"Dominican resort claims US tourist went public with assault allegation after it refused her demand for $2.2 million"	27
"Dow industrials end more than 260 points higher, up 1%"	5
"Ex-Our Lady of the Lake Foundation chief Funes pleads guilty in embezzling case"	-23
"Exclusive -- Jerome Corsi Claims Mueller's Team Tried to Pressure Him Into Pleading Guilty"	34
"FIFA to stick with 32 teams for Qatar World Cup"	28
"Game of Thrones: Attack of the Killer Zombies!!"	-19
"George Will: Trump Has as Much to Do with Conservatism as Doris Day"	34
"In Georgia’s “Murderville,” Devonia Inman May Finally Have a Chance to Prove His Innocence"	-23
"Johnny Depp Accuses Ex-Wife Amber Heard Of ‘Painting On’ Her Bruises"	-21
"Leopard kills 2-year-old boy in Kruger National Park"	-6
"Letters: Article seemed to blame victim in rape case"	-23
"Lucy Flores Discusses Her Allegations Against Joe Biden"	-5
"MLB to open New Delhi office in bid to gain India foothold"	28
"Man accused of marrying 4 women pleads guilty"	-3
"Management company admits breaking health and safety laws after woman was killed during Storm Doris"	13
"Markets Plunge as Trump Escalates China Trade War"	9
"NHL roundup: Caps sweep Flyers, keep division lead"	28
"North Carolina Man Pleads Guilty to 2015 Murder of 3 Muslim Students"	-21
"Not Everyone Can Buck the Trend"	-28
"Pakistan Arrests Major Terror Suspect Days Before Prime Minister’s Meeting With Trump"	24
"TV Actress Pleads Guilty In Bizarre Case Of Secretive Sex Cult"	35
"The State That Liberal Dreams Are Made Of"	-19
"There Aren’t Mass Marches, But There’s Still an Antiwar Movement"	-24
"A Farmer’s Trick for Making Zucchini Taste Great"	-24
"Baseball is the only sport that justifies optimism on Opening Day"	-10
"Border Patrol Rescues Five Migrants near Texas Border"	-15
"Celebrating the Texts of Those ‘Dead White Males’"	28
"Dem governor: I’ll probably sign the fetal-heartbeat abortion ban"	
"Djokovic happy to carry on cruising"	28
"Donald Trump Delivers Tribute to the American Farmer"	-15
"Elevate your salad game with this grilled shrimp summer harvest salad"	-3
"Fortnite World Cup: 15-year-old Brit Jaden Ashman wins million dollar prize"	-3
"Glastonbury: Thank you for going plastic-free, says Attenborough"	-3
"Greta Van Susteren Back On TV"	28
"Here’s a List of Meghan Markle’s Baby’s Potential Godparents and What They Could Bring to the Table"	-1
"Husband And Wife Plant 2.7 Million Trees In 20 Years To Restore A Destroyed Forest"	
"Jerusalem's Old City now accessible for wheelchair users"	-6
"LSU gymnastics team perseveres to claim regional title, punches ticket to NCAA championships"	-23
"Officials searched 3 days for a lost hiker in Hawaii. Volunteers wouldn’t quit — and found her weeks later"	-10
"Pennsylvania teenager wins $3M in Fortnite World Cup"	-3
"State Trooper Responds To Call Of Injured Dog, Finds Coyote Pup"	
"The Alex Morgan Tea-Sipping World Cup Celebration Is the Ultimate Power Move"	-1
"The Brexit Party Arrives in the European Parliament"	-9
"The Final Scene of Avengers: Endgame Is More Than Worthy"	-15
"The Toy Story Trilogy Gets the Epilogue It Deserves"	-15
"Zachary High coach hosts summer baseball camp"	-23
"‘I’m Just Over the Moon.’ Prince Harry Can’t Stop Beaming About His New Royal Baby Boy With Meghan Markle"	-1
"America Falls Out of Love With Mitt Romney’s Foreign Policy"	28
"Donald Trump’s love affair with Kim Jong Un reaches a whole new low"	-34
"Lizzo spreads the gospel of self-love with powerhouse vocals at sold-out D.C. show"	-10
"Police Officer Helps Boy With Autism Find Missing Teddy Bear"	
"A Million Americans Need This Drug. Trump’s Deal Won’t Help Enough of Them."	-5
"Battle looms over full details of Mueller report"	-3
"Buttigieg Skeptical Sanders Could Beat Trump"	24
"Carl Benedikt Frey: The robot revolution is here. Prepare for workers to revolt"	-6
"Donald Trump and Mike Pompeo have a whole new problem"	-34
"Refugees in Desperate Need of Help in Airports Across the United States"	-24
"RussiaGate: Rudy Giuliani Predicts 'Criminal' Evidence Against FBI, DOJ Officials 'In Six Months'"	-15
"Schiff on Impeachment: 'At This Point, I'm Not Prepared to Recommend It'"	-15
"Trump warns China may delay trade deal to after US election"	-3
"Trump’s Decision to Arm the Saudis Against Iran Will End in Disaster"	28
"‘You stick with your anti-Semitism’: AOC says she ‘will never apologize’ for trivializing the Holocaust"	29
"Baltimore Writer D. Watkins: ""We Speak for Ourselves: A Word from Forgotten Black America"""	-19
"'We Will Always Be in Search of Ian Curtis' – Jon Savage's New Book Tells the Story of Joy Division"	-10
"1,000 People Feared Dead In Mozambique After Cyclone Causes Major Flooding"	24
"22 Years After Bestselling ‘I Kissed Dating Goodbye,’ Joshua Harris Leaves His Wife And Faith"	27
"A Brutal New Verdict on Trump’s Tax Cuts"	12
"A Republican senator actually just called out Trump’s hypocritical order on campus ‘free speech’"	-23
"A judge tossed a Chicago suburb’s “assault rifle” ban"	
"After Andy Ngo Beating, It’s Time For Portland To Shut Antifa Down"	27
"Apple, Microsoft, and Google are all releasing fixes for ZombieLoad, a scary security flaw in Intel chips that researchers just discovered (INTC)"	0
"August WTI oil down 7 cents, or 0.1%, to settle at $57.83/bbl"	5
"Betraying Its Own Bias, Journalism Group Smears Daily Signal as Fake News"	-15
"Bill Maher and filmmaker John Waters brutally troll Trump with epic smack-down on HBO’s ‘Real Time’"	-23
"California Dems to consider resolution that links Israel to Tree of Life Synagogue massacre, report says"	27
"California State Legislators Abandon Ban on ‘Big Gulp’-Style Sodas — for Now"	20
"California Tried to Fix Its Prisons. Now County Jails Are More Deadly."	-5
"California gas tax makes state’s gas $1 more per gallon than the national average"	
"California's biggest oil spill in decades brings more defiance than anger from locals"	-6
"Chaining yourself to Donald Trump doesn't look like it's turning out to be a good career move"	44
"Chris Hayes: Unlike Hillary, Trump 'Committed a Whole Bunch of Crimes'"	
"Climber Dies On Everest As Death Toll In Himalayas Reaches 18"	-20
"College Costs Are Out of Control. Here’s What Can Be Done."	-15
"Congress Scraps Provision to Restrict IRS From Competing With TurboTax"	-5
"DJ Khaled Played Himself With an Energy Drink Bundle Scandal"	-10
"Deadline passes for publication of gender pay figures"	-10
"Deficit Widens to $691 Billion in First Six Months of 2019"	12
"Donald Trump is even further gone than we thought"	-34
"Don’t Let Beto O’Rourke Kill Medicare for All"	-28
"Driver allegedly high on erotic ‘whippets’ when he killed lawyer"	18
"El Paso Has Exposed the Ugly Reality of the “Immigration Debate”"	-19
"Emerald Palace Kempinski Dubai hotel review: Versailles on the beach"	-10
"Ex-North Korea envoy says Trump approved signing of Warmbier pledge"	-6
"Extremist materials found at home of Gilroy Garlic Festival shooter, source says"	-6
"Facebook’s cryptocurrency hopes hit a wall in Washington"	-3
"Facing Affordable Housing Crisis & Record Homelessness, New York Passes Landmark Rent Protection Law"	-19
"Fox News is hosting a Bernie Sanders town hall — here’s why the Vermont socialist was smart to say ‘yes’"	-23
"France Mourns as Fire Rips Through Historic Notre-Dame Cathedral That Has Stood for Centuries"	-19
"Gasoline futures settle at highest since May 30"	5
"Gavin Newsom: ‘Xenophobia’ Will Make Republicans a ‘Third Party’ within Decade"	20
"Google Suspends Partial Business with China’s Huawei after Trump Blacklist"	35
"Government data are ever more important to economic research"	4
"Gun Control Fail: Mexico Homicides Nearly Three Times Higher Than U.S."	34
"Hawkish Democrat Rep. Eliot Engel Is Facing Two Primary Challengers"	-23
"Horseman Capital suffers big losses as stocks rally"	-3
"House Chairman Says Treasury’s Reasons to Withhold Trump’s Tax Returns ‘Lack Merit’"	-5
"House fails to override Trump’s veto of resolution ending his border emergency"	
"Huawei founder says revenue will be $30 billion below forecast"	-3
"ICE U.S. Dollar index at 98.022, off less than 0.1%"	5
"In Guantánamo Case, U.S. Government Says It Can Indefinitely Detain Anyone — Even U.S. Citizens"	-23
"India’s six-week election in two minutes"	-3
"Israel launches ‘Trump Heights’ on Golan, but construction may lag"	28
"It's not just Homeland Security: All of government is being bent toward Trump's nationalist whims"	44
"LIKE IT NEVER HAPPENED: Jussie Smollett Case ‘Wiped’ From Cook County Clerk’s Database"	28
"Live Briefing: Sri Lanka Bombings Live Updates: ISIS Claims Responsibility, and President Pledges Security Shake-Up"	-5
"Live coverage: Robert Mueller testifies before the House Intelligence Committee #2"	44
"Louisiana Businesses Owed $785 Million in Unpaid State Taxes Last Year"	24
"Man Unleashes His Inner Spider-Man by Climbing Down Apartment Building to Escape a Fire"	-1
